SampleID,group,taxon_id,rarefied_count,taxon,taxon_plot
s023483,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s026673,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s026673,EBF,Blautia,0,Blautia,Blautia
s026673,EBF,Enterococcus,0,Enterococcus,Enterococcus
s026673,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s026673,EBF,Lactococcus,0,Lactococcus,Lactococcus
s026673,EBF,Streptococcus,0,Streptococcus,Streptococcus
s026673,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s026673,EBF,[Ruminococcus]_gnavugroup,5,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s027097,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s027097,EBF,Blautia,0,Blautia,Blautia
s027097,EBF,Enterococcus,1,Enterococcus,Enterococcus
s027097,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s027097,EBF,Lactococcus,0,Lactococcus,Lactococcus
s027097,EBF,Streptococcus,5,Streptococcus,Streptococcus
s027097,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s027097,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s022415,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s022415,EBF,Blautia,0,Blautia,Blautia
s022415,EBF,Enterococcus,0,Enterococcus,Enterococcus
s022415,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s022415,EBF,Lactococcus,0,Lactococcus,Lactococcus
s022415,EBF,Streptococcus,1,Streptococcus,Streptococcus
s022415,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s022415,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s028996,EBF,Bifidobacterium,56,Bifidobacterium,Bifidobacterium
s028996,EBF,Blautia,0,Blautia,Blautia
s028996,EBF,Enterococcus,4,Enterococcus,Enterococcus
s028996,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s028996,EBF,Lactococcus,0,Lactococcus,Lactococcus
s028996,EBF,Streptococcus,50,Streptococcus,Streptococcus
s028996,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s028996,EBF,[Ruminococcus]_gnavugroup,1,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s027395,EBF,Bifidobacterium,57,Bifidobacterium,Bifidobacterium
s027395,EBF,Blautia,0,Blautia,Blautia
s027395,EBF,Enterococcus,7,Enterococcus,Enterococcus
s027395,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s027395,EBF,Lactococcus,0,Lactococcus,Lactococcus
s027395,EBF,Streptococcus,4,Streptococcus,Streptococcus
s027395,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s027395,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s022987,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s022987,EBF,Blautia,1,Blautia,Blautia
s022987,EBF,Enterococcus,0,Enterococcus,Enterococcus
s022987,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s022987,EBF,Lactococcus,0,Lactococcus,Lactococcus
s022987,EBF,Streptococcus,3,Streptococcus,Streptococcus
s022987,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s022987,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s029623,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s029623,EBF,Blautia,0,Blautia,Blautia
s029623,EBF,Enterococcus,0,Enterococcus,Enterococcus
s029623,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s029623,EBF,Lactococcus,0,Lactococcus,Lactococcus
s029623,EBF,Streptococcus,3,Streptococcus,Streptococcus
s029623,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s029623,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s028453,non-EBF,Bifidobacterium,34,Bifidobacterium,Bifidobacterium
s028453,non-EBF,Blautia,10,Blautia,Blautia
s028453,non-EBF,Enterococcus,231,Enterococcus,Enterococcus
s028453,non-EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s028453,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s028453,non-EBF,Streptococcus,123,Streptococcus,Streptococcus
s028453,non-EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s028453,non-EBF,[Ruminococcus]_gnavugroup,6,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s026021,EBF,Bifidobacterium,60,Bifidobacterium,Bifidobacterium
s026021,EBF,Blautia,1,Blautia,Blautia
s026021,EBF,Enterococcus,1,Enterococcus,Enterococcus
s026021,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s026021,EBF,Lactococcus,0,Lactococcus,Lactococcus
s026021,EBF,Streptococcus,0,Streptococcus,Streptococcus
s026021,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s026021,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s024244,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s024244,EBF,Blautia,0,Blautia,Blautia
s024244,EBF,Enterococcus,0,Enterococcus,Enterococcus
s024244,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s024244,EBF,Lactococcus,0,Lactococcus,Lactococcus
s024244,EBF,Streptococcus,0,Streptococcus,Streptococcus
s024244,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s024244,EBF,[Ruminococcus]_gnavugroup,1,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s023611,EBF,Bifidobacterium,56,Bifidobacterium,Bifidobacterium
s023611,EBF,Blautia,1,Blautia,Blautia
s023611,EBF,Enterococcus,0,Enterococcus,Enterococcus
s023611,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s023611,EBF,Lactococcus,0,Lactococcus,Lactococcus
s023611,EBF,Streptococcus,2,Streptococcus,Streptococcus
s023611,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s023611,EBF,[Ruminococcus]_gnavugroup,3,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s021659,non-EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s021659,non-EBF,Blautia,1,Blautia,Blautia
s021659,non-EBF,Enterococcus,4,Enterococcus,Enterococcus
s021659,non-EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s021659,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s021659,non-EBF,Streptococcus,2,Streptococcus,Streptococcus
s021659,non-EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s021659,non-EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s025565,non-EBF,Bifidobacterium,39,Bifidobacterium,Bifidobacterium
s025565,non-EBF,Blautia,15,Blautia,Blautia
s025565,non-EBF,Enterococcus,2,Enterococcus,Enterococcus
s025565,non-EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s025565,non-EBF,Lactococcus,10,Lactococcus,Lactococcus
s025565,non-EBF,Streptococcus,55,Streptococcus,Streptococcus
s025565,non-EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s025565,non-EBF,[Ruminococcus]_gnavugroup,5,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s028792,non-EBF,Bifidobacterium,57,Bifidobacterium,Bifidobacterium
s028792,non-EBF,Blautia,0,Blautia,Blautia
s028792,non-EBF,Enterococcus,10,Enterococcus,Enterococcus
s028792,non-EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s028792,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s028792,non-EBF,Streptococcus,4,Streptococcus,Streptococcus
s028792,non-EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s028792,non-EBF,[Ruminococcus]_gnavugroup,1,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s025371,EBF,Bifidobacterium,60,Bifidobacterium,Bifidobacterium
s025371,EBF,Blautia,0,Blautia,Blautia
s025371,EBF,Enterococcus,0,Enterococcus,Enterococcus
s025371,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s025371,EBF,Lactococcus,0,Lactococcus,Lactococcus
s025371,EBF,Streptococcus,8,Streptococcus,Streptococcus
s025371,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s025371,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s024689,non-EBF,Bifidobacterium,59,Bifidobacterium,Bifidobacterium
s024689,non-EBF,Blautia,0,Blautia,Blautia
s024689,non-EBF,Enterococcus,58,Enterococcus,Enterococcus
s024689,non-EBF,Intestinibacter,8,Intestinibacter,Intestinibacter
s024689,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s024689,non-EBF,Streptococcus,20,Streptococcus,Streptococcus
s024689,non-EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s024689,non-EBF,[Ruminococcus]_gnavugroup,2,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s028308,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s028308,EBF,Blautia,0,Blautia,Blautia
s028308,EBF,Enterococcus,0,Enterococcus,Enterococcus
s028308,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s028308,EBF,Lactococcus,0,Lactococcus,Lactococcus
s028308,EBF,Streptococcus,12,Streptococcus,Streptococcus
s028308,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s028308,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s021455,EBF,Bifidobacterium,59,Bifidobacterium,Bifidobacterium
s021455,EBF,Blautia,0,Blautia,Blautia
s021455,EBF,Enterococcus,0,Enterococcus,Enterococcus
s021455,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s021455,EBF,Lactococcus,0,Lactococcus,Lactococcus
s021455,EBF,Streptococcus,2,Streptococcus,Streptococcus
s021455,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s021455,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s028397,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s028397,EBF,Blautia,0,Blautia,Blautia
s028397,EBF,Enterococcus,1,Enterococcus,Enterococcus
s028397,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s028397,EBF,Lactococcus,0,Lactococcus,Lactococcus
s028397,EBF,Streptococcus,0,Streptococcus,Streptococcus
s028397,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s028397,EBF,[Ruminococcus]_gnavugroup,1,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s025429,non-EBF,Bifidobacterium,58,Bifidobacterium,Bifidobacterium
s025429,non-EBF,Blautia,0,Blautia,Blautia
s025429,non-EBF,Enterococcus,65,Enterococcus,Enterococcus
s025429,non-EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s025429,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s025429,non-EBF,Streptococcus,42,Streptococcus,Streptococcus
s025429,non-EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s025429,non-EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s027298,EBF,Bifidobacterium,44,Bifidobacterium,Bifidobacterium
s027298,EBF,Blautia,7,Blautia,Blautia
s027298,EBF,Enterococcus,236,Enterococcus,Enterococcus
s027298,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s027298,EBF,Lactococcus,0,Lactococcus,Lactococcus
s027298,EBF,Streptococcus,42,Streptococcus,Streptococcus
s027298,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s027298,EBF,[Ruminococcus]_gnavugroup,7,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s024510,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s024510,EBF,Blautia,0,Blautia,Blautia
s024510,EBF,Enterococcus,42,Enterococcus,Enterococcus
s024510,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s024510,EBF,Lactococcus,0,Lactococcus,Lactococcus
s024510,EBF,Streptococcus,4,Streptococcus,Streptococcus
s024510,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s024510,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s023951,EBF,Bifidobacterium,56,Bifidobacterium,Bifidobacterium
s023951,EBF,Blautia,0,Blautia,Blautia
s023951,EBF,Enterococcus,0,Enterococcus,Enterococcus
s023951,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s023951,EBF,Lactococcus,0,Lactococcus,Lactococcus
s023951,EBF,Streptococcus,5,Streptococcus,Streptococcus
s023951,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s023951,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s028309,non-EBF,Bifidobacterium,60,Bifidobacterium,Bifidobacterium
s028309,non-EBF,Blautia,0,Blautia,Blautia
s028309,non-EBF,Enterococcus,0,Enterococcus,Enterococcus
s028309,non-EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s028309,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s028309,non-EBF,Streptococcus,5,Streptococcus,Streptococcus
s028309,non-EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s028309,non-EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s022226,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s022226,EBF,Blautia,0,Blautia,Blautia
s022226,EBF,Enterococcus,3,Enterococcus,Enterococcus
s022226,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s022226,EBF,Lactococcus,0,Lactococcus,Lactococcus
s022226,EBF,Streptococcus,2,Streptococcus,Streptococcus
s022226,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s022226,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s025295,EBF,Bifidobacterium,58,Bifidobacterium,Bifidobacterium
s025295,EBF,Blautia,0,Blautia,Blautia
s025295,EBF,Enterococcus,110,Enterococcus,Enterococcus
s025295,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s025295,EBF,Lactococcus,0,Lactococcus,Lactococcus
s025295,EBF,Streptococcus,3,Streptococcus,Streptococcus
s025295,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s025295,EBF,[Ruminococcus]_gnavugroup,30,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s023868,EBF,Bifidobacterium,47,Bifidobacterium,Bifidobacterium
s023868,EBF,Blautia,0,Blautia,Blautia
s023868,EBF,Enterococcus,0,Enterococcus,Enterococcus
s023868,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s023868,EBF,Lactococcus,0,Lactococcus,Lactococcus
s023868,EBF,Streptococcus,15,Streptococcus,Streptococcus
s023868,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s023868,EBF,[Ruminococcus]_gnavugroup,13,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s028370,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s028370,EBF,Blautia,1,Blautia,Blautia
s028370,EBF,Enterococcus,0,Enterococcus,Enterococcus
s028370,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s028370,EBF,Lactococcus,0,Lactococcus,Lactococcus
s028370,EBF,Streptococcus,0,Streptococcus,Streptococcus
s028370,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s028370,EBF,[Ruminococcus]_gnavugroup,1,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s023515,non-EBF,Bifidobacterium,56,Bifidobacterium,Bifidobacterium
s023515,non-EBF,Blautia,8,Blautia,Blautia
s023515,non-EBF,Enterococcus,1,Enterococcus,Enterococcus
s023515,non-EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s023515,non-EBF,Lactococcus,3,Lactococcus,Lactococcus
s023515,non-EBF,Streptococcus,30,Streptococcus,Streptococcus
s023515,non-EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s023515,non-EBF,[Ruminococcus]_gnavugroup,3,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s023968,EBF,Bifidobacterium,60,Bifidobacterium,Bifidobacterium
s023968,EBF,Blautia,0,Blautia,Blautia
s023968,EBF,Enterococcus,0,Enterococcus,Enterococcus
s023968,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s023968,EBF,Lactococcus,0,Lactococcus,Lactococcus
s023968,EBF,Streptococcus,24,Streptococcus,Streptococcus
s023968,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s023968,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s028058,EBF,Bifidobacterium,59,Bifidobacterium,Bifidobacterium
s028058,EBF,Blautia,1,Blautia,Blautia
s028058,EBF,Enterococcus,0,Enterococcus,Enterococcus
s028058,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s028058,EBF,Lactococcus,0,Lactococcus,Lactococcus
s028058,EBF,Streptococcus,12,Streptococcus,Streptococcus
s028058,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s028058,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s023674,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s023674,EBF,Blautia,0,Blautia,Blautia
s023674,EBF,Enterococcus,1,Enterococcus,Enterococcus
s023674,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s023674,EBF,Lactococcus,0,Lactococcus,Lactococcus
s023674,EBF,Streptococcus,4,Streptococcus,Streptococcus
s023674,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s023674,EBF,[Ruminococcus]_gnavugroup,1,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s029851,non-EBF,Bifidobacterium,56,Bifidobacterium,Bifidobacterium
s029851,non-EBF,Blautia,1,Blautia,Blautia
s029851,non-EBF,Enterococcus,2,Enterococcus,Enterococcus
s029851,non-EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s029851,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s029851,non-EBF,Streptococcus,3,Streptococcus,Streptococcus
s029851,non-EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s029851,non-EBF,[Ruminococcus]_gnavugroup,1,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s027992,non-EBF,Bifidobacterium,59,Bifidobacterium,Bifidobacterium
s027992,non-EBF,Blautia,1,Blautia,Blautia
s027992,non-EBF,Enterococcus,76,Enterococcus,Enterococcus
s027992,non-EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s027992,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s027992,non-EBF,Streptococcus,165,Streptococcus,Streptococcus
s027992,non-EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s027992,non-EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s027321,EBF,Bifidobacterium,53,Bifidobacterium,Bifidobacterium
s027321,EBF,Blautia,0,Blautia,Blautia
s027321,EBF,Enterococcus,5,Enterococcus,Enterococcus
s027321,EBF,Intestinibacter,4,Intestinibacter,Intestinibacter
s027321,EBF,Lactococcus,0,Lactococcus,Lactococcus
s027321,EBF,Streptococcus,6,Streptococcus,Streptococcus
s027321,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s027321,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s022543,non-EBF,Bifidobacterium,59,Bifidobacterium,Bifidobacterium
s022543,non-EBF,Blautia,0,Blautia,Blautia
s022543,non-EBF,Enterococcus,4,Enterococcus,Enterococcus
s022543,non-EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s022543,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s022543,non-EBF,Streptococcus,62,Streptococcus,Streptococcus
s022543,non-EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s022543,non-EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s025420,EBF,Bifidobacterium,59,Bifidobacterium,Bifidobacterium
s025420,EBF,Blautia,0,Blautia,Blautia
s025420,EBF,Enterococcus,1,Enterococcus,Enterococcus
s025420,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s025420,EBF,Lactococcus,0,Lactococcus,Lactococcus
s025420,EBF,Streptococcus,76,Streptococcus,Streptococcus
s025420,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s025420,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s026616,non-EBF,Bifidobacterium,60,Bifidobacterium,Bifidobacterium
s026616,non-EBF,Blautia,0,Blautia,Blautia
s026616,non-EBF,Enterococcus,0,Enterococcus,Enterococcus
s026616,non-EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s026616,non-EBF,Lactococcus,1,Lactococcus,Lactococcus
s026616,non-EBF,Streptococcus,6,Streptococcus,Streptococcus
s026616,non-EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s026616,non-EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s023910,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s023910,EBF,Blautia,0,Blautia,Blautia
s023910,EBF,Enterococcus,0,Enterococcus,Enterococcus
s023910,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s023910,EBF,Lactococcus,0,Lactococcus,Lactococcus
s023910,EBF,Streptococcus,1,Streptococcus,Streptococcus
s023910,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s023910,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s022949,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s022949,EBF,Blautia,0,Blautia,Blautia
s022949,EBF,Enterococcus,0,Enterococcus,Enterococcus
s022949,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s022949,EBF,Lactococcus,0,Lactococcus,Lactococcus
s022949,EBF,Streptococcus,1,Streptococcus,Streptococcus
s022949,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s022949,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s027645,non-EBF,Bifidobacterium,60,Bifidobacterium,Bifidobacterium
s027645,non-EBF,Blautia,2,Blautia,Blautia
s027645,non-EBF,Enterococcus,12,Enterococcus,Enterococcus
s027645,non-EBF,Intestinibacter,1,Intestinibacter,Intestinibacter
s027645,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s027645,non-EBF,Streptococcus,14,Streptococcus,Streptococcus
s027645,non-EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s027645,non-EBF,[Ruminococcus]_gnavugroup,18,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s021784,non-EBF,Bifidobacterium,59,Bifidobacterium,Bifidobacterium
s021784,non-EBF,Blautia,0,Blautia,Blautia
s021784,non-EBF,Enterococcus,0,Enterococcus,Enterococcus
s021784,non-EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s021784,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s021784,non-EBF,Streptococcus,0,Streptococcus,Streptococcus
s021784,non-EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
