SampleID,PCo1,PCo2,PCo3,PCo4,PCo5,distance
s025170,-0.18451178962212458,-0.007346994284836554,-0.026570380677707686,0.026239273065382967,0.01512243360636702,Bray--Curtis
s027721,0.5639445811753211,0.2179992705562424,-0.45812058783245063,0.02335765963957838,0.029875025896288994,Bray--Curtis
s024257,-0.1927113735963023,-0.011222547451503589,-0.020628510007816018,0.033995316976100184,0.0033358110604766963,Bray--Curtis
s024229,-0.21664613650374007,0.011805978712806846,-0.022816777897893506,0.04450977072579375,-0.013525796833937485,Bray--Curtis
s025244,-0.03601223300330159,0.22067252894019784,0.19812683944302292,-0.0063628043099004375,0.011620506360297333,Bray--Curtis
s028034,0.5886518236678461,0.17766434195044045,-0.4514162734049864,-0.043498946220092614,0.12747818994309398,Bray--Curtis
s022070,-0.09437214544623902,0.1182023517516155,-0.15684619387427573,-0.00612882518613719,0.013376041274731104,Bray--Curtis
s022488,-0.218985259662475,0.011165434256432915,-0.02401341114829464,0.045673944322274757,-0.011652442107311973,Bray--Curtis
s026176,-0.01677248657892531,-0.13346816707390596,0.04685242401798549,-0.13733401388081562,0.12652608587822892,Bray--Curtis
s028178,-0.1348577422420185,-0.02264287841290429,-0.03166831761717695,-0.006768539794232906,0.010361931157507236,Bray--Curtis
s025041,-0.1867604936295946,-0.018796912671634834,-0.02951056911920782,0.03152821227752047,-0.018528749005520585,Bray--Curtis
s024622,-0.18631079385655772,-0.013608438512856974,-0.03203795700276728,0.030107236227064616,-0.012323666056543194,Bray--Curtis
s027383,0.15081435344478578,0.1486759595405547,-0.15314036382136215,-0.09890473647272781,0.026294616769176958,Bray--Curtis
s029589,-0.2216845923670567,0.012296000503602973,-0.02263501010364354,0.045877713330283336,-0.013985385990790926,Bray--Curtis
s024872,0.014075469319227048,0.2100948951041773,0.1846230007284362,-0.021316126302837468,0.024292481836757154,Bray--Curtis
s024690,-0.15504307726371663,0.0873295777014054,0.08548975171295636,0.016340895154403297,-0.01535620171173796,Bray--Curtis
s023371,0.13479224959133104,-0.17244074620421734,0.0644869231178608,-0.021670958240895065,-0.26142869358138193,Bray--Curtis
s029222,0.5697168350013065,0.255770347378959,-0.41551025927206114,0.07008847862319433,-0.057071991698426944,Bray--Curtis
s025939,-0.22188628066973473,0.011062987330050261,-0.02399622193564574,0.04531830097768291,-0.011943413700139969,Bray--Curtis
s021900,0.07999702897893533,0.0585561664775828,-0.15858406790530122,-0.06984306174007095,-0.00936250132106969,Bray--Curtis
s027683,-0.1168635241196708,0.07625007908725752,-0.11755337025191603,-0.00402741976258521,0.0124646486426177,Bray--Curtis
s029474,-0.20224216574171738,-0.009994593200175959,-0.026624839437669252,0.037219142155178124,-0.02879596590335251,Bray--Curtis
s023137,-0.1300012686129815,-0.02918774669050003,0.0358688008340747,-0.03357919692955986,-0.058323644506191485,Bray--Curtis
